  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  3.0000e-13           72.50265075            0.00000000        1653.17983343       -19924.29623659       -18271.11640317 
  3.0500e-13           72.83008436            0.00000000        1660.64585899       -19939.22130044       -18278.57544145 
  3.1000e-13           73.17374724            0.00000000        1668.48193851       -19954.88888098       -18286.40694247 
  3.1500e-13           73.53524814            0.00000000        1676.72475441       -19971.37194919       -18294.64719479 
  3.2000e-13           73.91552075            0.00000000        1685.39559609       -19988.71265592       -18303.31705983 
  3.2500e-13           74.31496188            0.00000000        1694.50351170       -20006.92867109       -18312.42515939 
  3.3000e-13           74.73357030            0.00000000        1704.04847305       -20026.01954628       -18321.97107322 
  3.3500e-13           75.17107533            0.00000000        1714.02430806       -20045.97260563       -18331.94829756 
  3.4000e-13           75.62704652            0.00000000        1724.42120226       -20066.76796606       -18342.34676381 
  3.4500e-13           76.10097879            0.00000000        1735.22763852       -20088.38242295       -18353.15478444 
  3.5000e-13           76.59235058            0.00000000        1746.43172430       -20110.79209954       -18364.36037524 
  3.5500e-13           77.10065654            0.00000000        1758.02193746       -20133.97392407       -18375.95198661 
  3.6000e-13           77.62541923            0.00000000        1769.98739085       -20157.90613886       -18387.91874801 
  3.6500e-13           78.16618570            0.00000000        1782.31775684       -20182.56812904       -18400.25037220 
  3.7000e-13           78.72251560            0.00000000        1795.00299478       -20207.93986284       -18412.93686806 
  3.7500e-13           79.29396519            0.00000000        1808.03298651       -20234.00115742       -18425.96817092 
  3.8000e-13           79.88006901            0.00000000        1821.39711869       -20260.73084895       -18439.33373026 
  3.8500e-13           80.48031787            0.00000000        1835.08378121       -20288.10580133       -18453.02202012 
  3.9000e-13           81.09412985            0.00000000        1849.07970519       -20316.09959426       -18467.01988906 
  3.9500e-13           81.72081095            0.00000000        1863.36906640       -20344.68073429       -18481.31166789 
  4.0000e-13           82.35950468            0.00000000        1877.93233519       -20373.81034566       -18495.87801046 
  4.0500e-13           83.00913369            0.00000000        1892.74494634       -20403.43948699       -18510.69454064 
  4.1000e-13           83.66834092            0.00000000        1907.77595688       -20433.50643554       -18525.73047866 
  4.1500e-13           84.33544018            0.00000000        1922.98691845       -20463.93440104       -18540.94748259 
  4.2000e-13           85.00838573            0.00000000        1938.33118518       -20494.63012047       -18556.29893529 
  4.2500e-13           85.68476777            0.00000000        1953.75380963       -20525.48364377       -18571.72983414 
  4.3000e-13           86.36183580     88434243.41930319        1969.19207576       -20556.36940705       -18587.17733129 
  4.3500e-13           87.03757511            0.00000000        1984.60004471       -20587.19531411       -18602.59526939 
  4.4000e-13           87.70765595            0.00000000        1999.87899130       -20617.76368916       -18617.88469786 
  4.4500e-13           88.36869863            0.00000000        2014.95185297       -20647.92010862       -18632.96825565 
  4.5000e-13           89.01730096            0.00000000        2029.74105428       -20677.50906732       -18647.76801303 
  4.5500e-13           89.65016338            0.00000000        2044.17135970       -20706.37967886       -18662.20831916 
  4.6000e-13           90.26423218            0.00000000        2058.17313959       -20734.39221458       -18676.21907499 
  4.6500e-13           90.85685708            0.00000000        2071.68596318       -20761.42532036       -18689.73935718 
  4.7000e-13           91.42595180            0.00000000        2084.66225989       -20787.38340179       -18702.72114189 
  4.7500e-13           91.97013683     69814720.98949702        2097.07057491       -20812.20322648       -18715.13265157 
  4.8000e-13           92.49085218            0.00000000        2108.94374237       -20835.95038777       -18727.00664541 
  4.8500e-13           92.98626021            0.00000000        2120.23986120       -20858.54130456       -18738.30144335 
  4.9000e-13           93.45733176     73040430.54580927        2130.98106833       -20880.02083660       -18749.03976827 
  4.9500e-13           93.90720386            0.00000000        2141.23889311       -20900.53290960       -18759.29401649 
  5.0000e-13           94.33598631     64247130.78073712        2151.01583897       -20920.08351781       -18769.06767885 
  5.0500e-13           94.74666254    107753136.99466874        2160.37993337       -20938.80963040       -18778.42969703 
  5.1000e-13           95.13856609            0.00000000        2169.31597957       -20956.68138632       -18787.36540675 
  5.1500e-13           95.51261001            0.00000000        2177.84479694       -20973.74042063       -18795.89562369 
  5.2000e-13           95.86904102            0.00000000        2185.97201104       -20989.99763252       -18804.02562149 
  5.2500e-13           96.20767284     78472094.52118868        2193.69337424       -21005.44390647       -18811.75053223 
  5.3000e-13           96.52900997            0.00000000        2201.02038990       -21020.10183849       -18819.08144859 
  5.3500e-13           96.83116231            0.00000000        2207.90996093       -21033.88436606       -18825.97440513 
  5.4000e-13           97.11380645     98695805.98422483        2214.35471276       -21046.77630232       -18832.42158955 
  5.4500e-13           97.37908117            0.00000000        2220.40341309       -21058.87499583       -18838.47158274 
  5.5000e-13           97.62527802            0.00000000        2226.01710673       -21070.10241295       -18844.08530622 
  5.5500e-13           97.85325152     88766427.79865618        2231.21527807       -21080.49759683       -18849.28231876 
  5.6000e-13           98.06188188     70738080.71920878        2235.97239380       -21090.00956217       -18854.03716838 
  5.6500e-13           98.25711865            0.00000000        2240.42411373       -21098.91001600       -18858.48590227 
  5.7000e-13           98.43910917            0.00000000        2244.57379729       -21107.20596703       -18862.63216975 
  5.7500e-13           98.60991680            0.00000000        2248.46849254       -21114.99179276       -18866.52330022 
  5.8000e-13           98.77165422            0.00000000        2252.15637205       -21122.36406443       -18870.20769238 
  5.8500e-13           98.92639842     54719537.10001950        2255.68479463       -21129.41765173       -18873.73285709 
  5.9000e-13           99.07728616     94133261.71894465        2259.12528345       -21136.29569507       -18877.17041163 
  5.9500e-13           99.22263637     92917415.67576024        2262.43950772       -21142.92183488       -18880.48232717 
  6.0000e-13           99.36522959            0.00000000        2265.69086783       -21149.42286334       -18883.73199552 
  6.0500e-13           99.50685319            0.00000000        2268.92011929       -21155.88041209       -18886.96029280 
  6.1000e-13           99.64854981            0.00000000        2272.15103539       -21162.34235290       -18890.19131751 
  6.1500e-13           99.79094608            0.00000000        2275.39790488       -21168.83766048       -18893.43975560 
  6.2000e-13           99.93412698     83142232.01608783        2278.66266524       -21175.37058894       -18896.70792369 
  6.2500e-13          100.08152193            0.00000000        2282.02351286       -21182.09780315       -18900.07429029 
  6.3000e-13          100.22791170            0.00000000        2285.36144060       -21188.78128419       -18903.41984360 
  6.3500e-13          100.37126747            0.00000000        2288.63018828       -21195.32825465       -18906.69806637 
  6.4000e-13          100.50893118            0.00000000        2291.76914745       -21201.61697743       -18909.84782998 
  6.4500e-13          100.63779397    194187752.59428084        2294.70743136       -21207.50496296       -18912.79753159 
  6.5000e-13          100.76136005     94593666.00058167        2297.52494155       -21213.15125827       -18915.62631672 
  6.5500e-13          100.86992663    147998400.47833854        2300.00043836       -21218.11256044       -18918.11212208 
  6.6000e-13          100.96375805            0.00000000        2302.13994914       -21222.40023524       -18920.26028610 
  6.6500e-13          101.03636552     68304309.45484462        2303.79551902       -21225.71778286       -18921.92226385 
  6.7000e-13          101.08925756    142318427.57982790        2305.00154475       -21228.13369538       -18923.13215064 
  6.7500e-13          101.12135583            0.00000000        2305.73343823       -21229.59885629       -18923.86541806 
  6.8000e-13          101.12963904            0.00000000        2305.92230901       -21229.97542732       -18924.05311831 
  6.8500e-13          101.11508666            0.00000000        2305.59049068       -21229.30836206       -18923.71787138 
  6.9000e-13          101.07945735            0.00000000        2304.77808374       -21227.67827847       -18922.90019473 
  6.9500e-13          101.02515132            0.00000000        2303.53981691       -21225.19513062       -18921.65531371 
  7.0000e-13          100.95504416     33960232.51229125        2301.94125827       -21221.99058231       -18920.04932405 
  7.0500e-13          100.87380934            0.00000000        2300.08897055       -21218.27828346       -18918.18931291 
  7.1000e-13          100.78323022    100534005.79619402        2298.02361732       -21214.14003746       -18916.11642015 
  7.1500e-13          100.68815471            0.00000000        2295.85573915       -21209.79746360       -18913.94172445 
  7.2000e-13          100.58978479            0.00000000        2293.61274301       -21205.30565873       -18911.69291572 
  7.2500e-13          100.49079797     65904548.49353000        2291.35568052       -21200.78705524       -18909.43137471 
  7.3000e-13          100.39586053            0.00000000        2289.19095046       -21196.45476258       -18907.26381213 
  7.3500e-13          100.30415871     43377602.19895050        2287.09999793       -21192.27183481       -18905.17183688 
  7.4000e-13          100.21798353            0.00000000        2285.13506197       -21188.34289713       -18903.20783516 
  7.4500e-13          100.13635119            0.00000000        2283.27371031       -21184.62298412       -18901.34927381 
  7.5000e-13          100.05902383    189610965.10792154        2281.51051915       -21181.10103122       -18899.59051207 
  7.5500e-13           99.99064513            0.00000000        2279.95137203       -21177.98849626       -18898.03712423 
  7.6000e-13           99.92457264    272767608.61234790        2278.44481044       -21174.98190057       -18896.53709013 
  7.6500e-13           99.86904265     61536187.09873422        2277.17863525       -21172.45657454       -18895.27793929 
  7.7000e-13           99.81471847     55422539.22112996        2275.93995462       -21169.98602675       -18894.04607212 
  7.7500e-13           99.76003069            0.00000000        2274.69298322       -21167.49833475       -18892.80535153 
  7.8000e-13           99.70092031    129771853.94253890        2273.34516909       -21164.80823446       -18891.46306536 
  7.8500e-13           99.63417188     56498335.42979972        2271.82319499       -21161.76968078       -18889.94648579 
  7.9000e-13           99.56175236            0.00000000        2270.17191056       -21158.47191133       -18888.30000078 
  7.9500e-13           99.48034193     36442193.60166325        2268.31561869       -21154.76349203       -18886.44787334 
  8.0000e-13           99.39009426            0.00000000        2266.25782324       -21150.65126060       -18884.39343736 
  8.0500e-13           99.28964063            0.00000000        2263.96731514       -21146.07244907       -18882.10513393 
  8.1000e-13           99.17897459     29284874.09257324        2261.44394714       -21141.02625362       -18879.58230648 
  8.1500e-13           99.05918247     54804035.17378210        2258.71248966       -21135.56159213       -18876.84910247 
  8.2000e-13           98.93282230            0.00000000        2255.83126959       -21129.79443727       -18873.96316768 
  8.2500e-13           98.80074088            0.00000000        2252.81959559       -21123.76273266       -18870.94313707 
  8.3000e-13           98.66664476     32473248.97797565        2249.76198330       -21117.63507358       -18867.87309028 
  8.3500e-13           98.53596356            0.00000000        2246.78223679       -21111.65921836       -18864.87698157 
  8.4000e-13           98.41457702            0.00000000        2244.01442382       -21106.10446807       -18862.09004425 
  8.4500e-13           98.30953581    116030967.08118615        2241.61931127       -21101.29476319       -18859.67545192 
  8.5000e-13           98.22650914            0.00000000        2239.72616631       -21097.49192999       -18857.76576367 
  8.5500e-13           98.17194644            0.00000000        2238.48204708       -21094.99323201       -18856.51118493 
  8.6000e-13           98.14964777     55078296.71354475        2237.97360052       -21093.97380773       -18856.00020721 
  8.6500e-13           98.16250636            0.00000000        2238.26679764       -21094.56533674       -18856.29853911 
  8.7000e-13           98.20706300     76866042.50357246        2239.28276232       -21096.60789716       -18857.32513484 
  8.7500e-13           98.28283336     94257729.16106412        2241.01045127       -21100.07656997       -18859.06611870 
  8.8000e-13           98.38516087     47655991.20457244        2243.34368718       -21104.75663473       -18861.41294756 
  8.8500e-13           98.50415265     25025123.86323838        2246.05689563       -21110.19576957       -18864.13887395 
  8.9000e-13           98.63763375            0.00000000        2249.10048455       -21116.29464527       -18867.19416072 
  8.9500e-13           98.77998757            0.00000000        2252.34638600       -21122.79757861       -18870.45119260 
  9.0000e-13           98.92675741    115444378.93273401        2255.69298018       -21129.50185152       -18873.80887134 
  9.0500e-13           99.07234082            0.00000000        2259.01252164       -21136.15232404       -18877.13980241 
  9.1000e-13           99.21296922     39376324.52935021        2262.21908066       -21142.57687471       -18880.35779405 
  9.1500e-13           99.34610092            0.00000000        2265.25470261       -21148.65911971       -18883.40441710 
  9.2000e-13           99.46558359    134848499.08568716        2267.97910432       -21154.11777791       -18886.13867359 
  9.2500e-13           99.57001462     38722235.37563910        2270.36030372       -21158.88812172       -18888.52781800 
  9.3000e-13           99.65481273     17000107.96780126        2272.29384030       -21162.76065085       -18890.46681054 
  9.3500e-13           99.71714069     53460918.48240133        2273.71502048       -21165.60552106       -18891.89050058 
  9.4000e-13           99.75513622            0.00000000        2274.58138107       -21167.33797685       -18892.75659578 
  9.4500e-13           99.76812778    101801008.32776046        2274.87761000       -21167.92717816       -18893.04956815 
  9.5000e-13           99.75989625            0.00000000        2274.68991762       -21167.54598369       -18892.85606607 
  9.5500e-13           99.72898876            0.00000000        2273.98517597       -21166.12870034       -18892.14352438 
  9.6000e-13           99.67778620    127563627.35136148        2272.81767330       -21163.78468086       -18890.96700756 
  9.6500e-13           99.61402062     28495328.98512586        2271.36371308       -21160.86738487       -18889.50367178 
  9.7000e-13           99.53660083     36239793.24754106        2269.59841443       -21157.32777666       -18887.72936223 
  9.7500e-13           99.44846088            0.00000000        2267.58867837       -21153.30023572       -18885.71155735 
  9.8000e-13           99.35144645            0.00000000        2265.37658966       -21148.86926158       -18883.49267192 
  9.8500e-13           99.24789180     74773157.75953421        2263.01537315       -21144.14137213       -18881.12599898 
  9.9000e-13           99.13983549            0.00000000        2260.55151122       -21139.20988285       -18878.65837162 
  9.9500e-13           99.02934367            0.00000000        2258.03211574       -21134.16813574       -18876.13602000 
  1.0000e-12           98.91763380            0.00000000        2255.48494677       -21129.07126196       -18873.58631518 
